pipeline_name	version	dataset_name	reference_id	site_id	subject_id	sample_id_from_lab	isolate_number_from_lab	sequence_replicate_numbers	pipeline_directory
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707521	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/34/29/3429/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707502	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/34/15/3415/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707494	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/34/11/3411/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707424	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/64/3364/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707431	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/69/3369/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707410	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/53/3353/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707401	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/45/3345/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707120	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/41/3141/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707191	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/99/3199/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707189	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/98/3198/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707197	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/04/3204/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707180	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/90/3190/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707171	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/83/3183/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707433	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/70/3370/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707427	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/67/3367/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707422	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/63/3363/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707414	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/57/3357/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707235	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/29/3229/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707253	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/40/3240/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707270	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/51/3251/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707282	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/60/3260/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707137	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/54/3154/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707130	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/49/3149/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707183	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/92/3192/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707200	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/07/3207/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707192	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/00/3200/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707160	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/74/3174/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707153	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/68/3168/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707426	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/66/3366/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707408	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/52/3352/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707218	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/18/3218/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707246	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/36/3236/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707233	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/27/3227/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707240	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/32/3232/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707280	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/59/3259/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707269	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/32/50/3250/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707154	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/69/3169/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707162	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/75/3175/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707170	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/31/82/3182/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707466	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/33/93/3393/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707487	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/34/07/3407/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707480	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/34/03/3403/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707508	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/34/19/3419/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707498	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/34/13/3413/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707527	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/34/33/3433/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707524	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/34/31/3431/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.1	3	ENA	SAMEA1707514	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/00/34/24/3424/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2517321	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/92/01/39201/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533344	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/92/07/39207/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533371	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/92/33/39233/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533431	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/92/91/39291/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533437	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/92/97/39297/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533446	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/93/06/39306/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533473	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/93/32/39332/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533488	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/93/45/39345/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533526	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/93/82/39382/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533533	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/93/88/39388/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533534	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/93/89/39389/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533594	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/94/44/39444/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533635	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/94/82/39482/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533658	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/95/03/39503/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533675	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/95/19/39519/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533682	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/95/26/39526/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533750	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/95/93/39593/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533792	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/96/30/39630/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533800	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/96/37/39637/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533804	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/96/41/39641/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533830	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/96/67/39667/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533837	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/96/74/39674/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533855	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/96/90/39690/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533907	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/97/35/39735/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533910	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/97/37/39737/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533955	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/97/80/39780/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2533978	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/98/03/39803/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534008	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/98/29/39829/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534010	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/98/31/39831/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534016	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/98/37/39837/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534042	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/98/60/39860/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534066	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/98/84/39884/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534092	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/99/08/39908/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534121	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/99/36/39936/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534124	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/99/39/39939/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534158	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/03/99/73/39973/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534201	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/00/14/40014/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534275	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/00/85/40085/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534312	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/01/20/40120/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534342	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/01/46/40146/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534349	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/01/53/40153/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534394	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/01/97/40197/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534393	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/01/96/40196/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534396	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/01/99/40199/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534402	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/02/04/40204/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534422	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/02/22/40222/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534428	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/02/27/40227/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534446	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/02/43/40243/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534476	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/02/71/40271/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534493	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/02/87/40287/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534533	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/03/26/40326/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534588	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/03/78/40378/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534596	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/03/86/40386/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534628	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/04/17/40417/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534659	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/04/45/40445/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534666	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/04/52/40452/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534679	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/04/63/40463/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534685	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/04/68/40468/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534688	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/04/71/40471/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534704	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/04/86/40486/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534718	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/05/00/40500/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534757	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/05/37/40537/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534767	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/05/47/40547/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534785	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/05/64/40564/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534810	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/05/87/40587/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534833	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/06/09/40609/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534841	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/06/17/40617/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534849	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/06/25/40625/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534866	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/06/41/40641/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534868	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/06/43/40643/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534875	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/06/47/40647/Pipelines/1/variant_call/0.8.3.ref.3
variant_call	0.8.3	ENA.13_missing_tim	3	ENA	SAMEA2534878	1	1	1	/nfs/leia/research/iqbal/mhunt/Clockwork_ena_tb/Pipeline_root/00/04/06/50/40650/Pipelines/1/variant_call/0.8.3.ref.3
